timestamp_(min),feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
9564,30557393,6160382,93091,91661,171080,483984,4839051,2154,10690,9985,42457,2183710,140486,21495,690908,8987,11814229,1060,3220491,0,1138,8,36631,16528,5457
9565,28379594,5602111,99769,119976,261390,363406,5893457,1127,4099,21561,63425,2794474,55411,146386,9229525,27123,11060875,2026,3243860,1,9817,5,22091,2556,1031
9566,61051504,684302,12941,31883,75448,171515,19574223,2625,9298,19532,83726,2615174,143945,88621,4514262,19658,5033759,6874,4608767,0,11664,3,16740,10122,2401
9567,61981909,989578,29100,46805,142370,58987,25015441,60,852,30570,68765,6178104,284540,82870,4455405,18922,4940329,45,2614875,0,29,1,20492,5277,1390
9568,24056169,3683526,77687,143641,411592,355855,5798777,2903,10104,23620,83833,4338445,171117,125786,5270572,44206,6995930,3583,2236905,0,1999,7,20498,15037,1371
9569,11007644,2591388,69407,40804,177792,394407,5447533,1217,8562,29847,65402,4985664,127252,65593,2933825,24307,13351708,3517,2199267,0,1652,11,39533,30175,607
9570,20326706,4447598,84882,88828,196944,586826,5778235,4195,24069,5128,13871,3120318,32056,2761,329278,1829,23917587,2642,2375841,0,1250,11,27204,31825,6550
9571,45306917,4441818,107904,134622,238678,379256,9523671,9207,11094,14032,54159,2711542,134559,91273,3421308,30139,13678110,1511,2408009,1,1923,69,47611,6128,1318
9572,33815024,5297489,125231,107330,241305,386786,9099114,5520,9103,27943,84411,2708845,97596,154248,5665621,57617,6760927,1014,2700880,2,1150,4,34104,15828,4018
9573,21242472,4346653,84568,114339,311121,387751,5388514,1571,7842,17917,74330,2587549,112839,133129,4411513,40472,5128171,1501,2541283,0,1067,8,33580,2204,653
9574,64487553,1520142,31424,59571,110975,365528,21360974,9320,16666,17911,61783,2092302,86031,145291,4670619,21921,13392523,2640,3264236,1,7084,3,17788,7955,3425
9575,55826183,315052,4059,23966,55678,169306,22952938,1119,19414,16150,52000,2166165,53708,74076,1651716,12749,3832578,450,3105327,0,1608,0,4102,1625,576
9576,33895918,3882495,85840,92815,245355,362271,8867396,1512,11021,17064,72938,2558939,96974,122096,2462883,38622,3062015,927,3005208,0,788,5,13164,8991,2372
9577,29939521,6215046,111663,90819,235544,372740,5661890,1227,4987,26596,76149,4487275,145882,51196,2002262,7695,18513574,4610,2967359,1,5413,6,30389,6637,2253
9578,25065134,5408421,94092,89144,173994,381338,5882463,1372,4823,3483,6979,2583354,16600,2908,359461,2021,26287267,1493,2513572,2,1157,7,16234,13504,1901
9579,24128693,4025554,83122,150751,314089,461915,5060142,2560,12987,5273,17284,2603268,44704,85413,2588200,25996,7825195,3204,2157050,0,2324,4,20067,3734,794
9580,22725087,3983689,81800,98215,249649,644499,6053120,2044,22013,26247,101227,2356064,206324,87153,5009815,18092,5403452,909,2055844,0,941,3,24264,9985,7602
9581,61319974,1099307,19910,52162,101477,565988,13877203,10308,22426,11528,56954,1661114,123427,89041,4918736,18478,5230811,2414,2969396,0,1998,3,25535,16095,6319
9582,63687110,454714,11378,50786,174755,51993,27053075,24,342,21739,61617,2537252,51439,92010,4320345,24709,5074456,260,2642929,0,95,5,30232,4869,1148
9583,26496966,5274060,113497,111967,215919,340785,12607529,2748,11842,34177,85306,3119558,138827,62727,3826318,12972,4092804,2492,3807136,2,2102,0,6064,2306,754
9584,25481451,5167792,96250,95311,198023,683265,5562674,1452,28730,30686,64327,4836367,235267,74253,3955470,15424,4742467,4056,5623367,0,3249,2,17622,14453,7394
9585,17352313,3581711,74620,50352,155480,781750,7134197,1421,28109,4051,11515,2635063,23111,27009,1344364,2919,22438284,3621,2929077,1,1818,5,21541,1951,681
9586,12712489,2885989,58418,47782,142392,618051,3949489,10915,32586,9212,27948,2083238,60230,2649,326126,1973,23688374,5080,4347233,1,1295,4,23753,11988,2168
9587,18131357,3825321,70475,82296,195662,554192,5228037,4900,17783,23708,73508,1748745,205645,85194,2674635,18029,4841600,5533,4643853,0,1375,7,18462,3852,1042
9588,33059895,3581997,71633,249140,452109,335771,16847688,8787,14515,20248,70787,2682765,83642,87048,4786593,17369,5214675,6727,3932095,0,3383,7,20408,18396,5425
9589,61672128,880427,15490,48848,88654,77121,23166863,192,2741,20605,69810,2311322,105004,81021,4782688,18163,5147619,1135,3248970,0,145,5,25325,6903,1439
9590,67210379,969716,28437,33110,108901,368389,10708276,3338,16019,17546,61091,2214371,59726,94583,4672784,22357,5100294,1067,2900350,1,606,0,8836,1267,437
9591,22133898,4530088,82983,89075,189477,520360,4138727,5146,29660,21746,77259,2210707,140091,85389,3642075,21516,4127341,2610,2581486,2,1045,0,4476,1842,632
9592,23456363,5258688,88700,65331,158721,518711,4615378,1865,12118,24150,56364,4767323,148786,33852,1513222,4346,13641004,1333,2470828,1,1068,2,18887,14528,6430
9593,32158212,5723055,127447,218918,563812,359495,5138066,1222,4719,4631,13516,2742038,36630,3619,297197,1933,21396684,1697,3376391,0,2695,4,21841,11730,2083
9594,26075356,5393498,103014,82061,224068,445206,4402447,1944,26168,8232,35963,2473550,154787,55736,2483101,15729,15517793,1591,5769424,42,11253,4,24581,6850,3486
9595,24752754,4259488,92444,102578,240309,363617,5704277,1462,3478,19167,71305,2580489,75770,97311,4979964,23484,5400245,1518,4373935,1,3315,8,16697,3752,1143
9596,64516854,1089278,33963,45658,71778,317589,17412230,7905,15401,33637,102195,2940209,164294,85184,4378537,20764,4716100,2739,5098307,3,9149,2,23395,14447,2546
9597,60071171,325487,3316,25158,53523,64070,24307933,67,1538,18041,72971,2498030,96990,87835,5331735,16766,5713847,249,2892570,0,56,0,6785,1982,663
9598,21930310,3591260,97920,105589,384016,251182,11462102,872,5302,21507,64654,2675949,59013,79708,4202175,19981,4622451,4591,2468118,0,6468,8,15436,4133,3629
9599,24809097,5217458,100144,80025,192097,376838,4892544,1642,7155,16456,37967,2596501,67557,86839,3397218,13546,8356936,1813,2427835,0,1279,17,49852,30150,12895
9600,25521675,5497144,92457,96453,160869,349348,4981419,1118,7525,3771,11417,2547724,24370,22343,716927,2197,23367474,2537,2603589,0,1099,13,26638,10165,2519
9601,20042233,4508214,81846,77318,223414,363554,5214539,1078,5065,16895,67361,2509511,132004,10921,409613,4722,20347584,1753,3438867,12,2539,7,17335,10446,1965
9602,28817648,4872776,77738,119515,230326,399981,5021808,1629,11425,22171,78890,2735480,120644,96347,4683781,21329,5173904,1453,2099682,0,964,3,16541,4500,1864
9603,43738749,783338,17795,52623,142883,174951,17337446,2895,8234,19533,57837,2556120,35176,97240,4656048,23800,5110239,1029,2179706,0,849,5,21759,2183,829
9604,63180491,331282,2758,25647,52980,83049,23328672,595,2633,13482,56934,1668374,109293,92648,5091250,21361,5717397,2851,4627455,0,9491,4,28225,20232,3289
9605,32864606,4092931,80691,79799,199885,398644,8220188,1383,9600,16179,68700,2318392,97215,112535,5829179,27885,6529726,40,2957009,0,3,0,10039,2401,739
9606,23462313,5132996,92897,65429,187320,355005,5164047,1113,5291,29022,84876,2707525,117790,76433,4497716,15767,4949135,1702,2742217,0,1357,0,5440,1933,537
9607,28232876,4745378,88066,145058,429197,404655,5502231,1648,10311,3759,13414,2733747,30539,35789,1856905,9971,16016663,5308,2546027,0,3186,19,35996,19429,18906
9608,18268774,3760195,72713,80142,176368,342409,5598563,944,3114,4977,16267,2540305,66228,1137,233735,477,18442561,1174,2738270,0,1094,44,37054,14271,5463
9609,21482627,4825721,81222,63379,129844,366942,5360065,1003,4654,19000,73908,2423498,105915,10224,289635,6107,9598622,1628,2733696,0,1398,5,23171,11809,2137
9610,27699132,3504732,62998,101232,302018,534431,4554729,3906,31157,21271,82875,2626449,120940,80124,3894898,19632,5968251,1590,2342761,0,973,3,21080,10435,3064
9611,62094972,324284,3430,25093,54190,133261,17694410,1303,4789,18237,62430,2801125,61673,96099,4594413,22317,4993870,2849,4462100,0,7973,3,22482,6323,1595
9612,50802976,1440987,35322,26430,100198,69713,26518604,120,1952,29018,69223,5399479,217770,82679,4649573,17445,5060008,2226,2825370,0,596,0,15722,9118,1474
9613,21071650,4728554,92096,103345,236096,396230,5154859,1167,9019,28369,85050,3717996,243093,93937,4199802,23280,4807761,824,2126267,0,604,1,10098,4477,1485
9614,21072270,4241867,94166,81975,249718,357131,5064192,1165,5197,24885,64927,3866473,89453,53927,2819295,11141,2962258,1247,1738742,0,1113,0,11255,11451,5550
9615,37513023,4912335,99208,113385,201197,577988,5195568,2046,27899,12369,45862,2962194,88447,15977,959519,4244,15711858,3277,2526490,0,1213,0,21230,6317,1233
9616,40304671,5533345,118253,153624,306418,534426,14197716,14714,16911,4970,9867,2786204,18632,8863,402836,4682,21229004,1379,2784104,0,1665,4,22217,5723,3243
9617,28791440,5131661,98018,139603,319036,383656,6190690,2061,5396,18582,69064,2686136,154033,72553,3174691,19080,11201033,896,2339750,0,984,4,20990,12214,3344
9618,58827759,1878974,38571,96770,195290,291995,21817985,7557,15355,23341,75997,2712358,96001,90480,4777988,23121,5225906,3293,4585341,1,6122,4,15994,4313,1070
9619,70697356,363495,4971,26910,70622,87120,24984602,221,2362,21524,80407,2691824,111975,106981,5085672,11933,14713531,289,2957450,0,474,8,16289,6637,2508
9620,27722972,4826347,105186,83600,236198,534584,6581799,2648,28492,22332,60602,2787853,43079,86851,4431952,18676,4668110,655,2464092,0,283,2,5162,469,366
9621,23963551,5088169,97511,89075,214273,342597,5883730,1141,3323,16720,62876,2491248,149459,84744,3533265,22540,5086996,3523,2644191,0,2347,9,14940,6506,2520
9622,27835321,4769131,94933,145227,409026,335618,5103687,997,5893,8545,23208,4504474,105896,22393,1199090,3576,18738708,1164,2703870,1,1035,10,35779,18706,5435
9623,23675314,5114202,88664,85252,171078,353188,4046478,1612,9268,5525,13371,3053190,21477,1316,279709,590,22474823,3631,2273934,0,1363,2,17077,6719,1518
9624,24359062,5191272,89469,87157,207823,292269,4898640,1027,3387,26151,103307,2372057,214706,86943,3187721,24872,9002220,1125,2296480,0,811,1,25982,3361,2588
9625,15573951,3244966,74411,62141,183650,479797,6131533,3755,11134,21937,68851,2551051,68823,84128,4848357,17620,5203850,1339,1200071,0,592,0,19186,12787,7303
9626,59690720,1673388,57544,62024,102750,199223,20221982,3562,5810,13388,56395,1423516,132824,85261,3973134,22215,4319267,2331,1967333,0,1852,4,20856,4120,1080
9627,63814262,431572,8390,41649,173642,62868,25185283,43,1433,24902,76452,2506688,161976,88850,4261231,21145,5004987,241,2005953,0,49,0,14278,6053,1462
9628,34224804,4101082,82017,95034,224571,393478,6738835,1640,15896,21358,71481,2631270,95609,87433,4819351,17305,5233655,736,2549882,0,440,1,4854,1873,732
9629,21861880,4814105,102968,69165,245635,364225,5755760,1125,4081,32140,82420,4651119,176155,99812,3706304,18857,7667560,3591,2632723,1,2240,1,17844,15897,4977
9630,24017521,5083659,81858,88407,157157,351018,4985264,1136,4969,4374,9159,2969072,21729,32181,991562,2290,24355419,1625,2851861,0,1467,3,27663,16989,3946
9631,22130458,4891019,84250,65299,147624,553870,5187896,2911,25212,10126,33070,2372777,133317,1624,267254,1088,20386003,1588,2269546,0,1006,1,23620,5771,1631
9632,24364923,4105470,87572,136982,335583,393686,5720978,5064,14227,23712,75499,2989001,143145,105401,3941350,30035,4666236,2630,2082653,0,912,14,17069,10735,2042
9633,35294025,3899442,78532,125982,246756,200284,22071754,4099,4642,21991,73031,2765380,100019,95370,5020849,19792,5418121,1780,2539881,1,1121,10,25391,12378,5268
9634,66507213,341169,3184,27018,58841,166039,20526788,465,17822,26775,89130,2305443,148214,68279,5774679,15330,6341606,2380,3042201,0,1918,3,22674,4719,1103
9635,54364431,1956457,36793,37538,95334,345009,8771898,1489,8365,23417,70363,3122998,78155,46360,6533080,9313,7336905,2029,2863907,0,513,0,13666,5596,1326
9636,28088086,4550194,92867,142986,439818,426062,5410809,1592,10875,19636,72959,2573914,96767,42841,6164326,4956,11171088,1426,1971803,0,742,0,10507,4761,1517
9637,20306942,4464372,83799,85298,192780,348258,5275799,1010,4441,19788,40118,4693016,90327,15094,722438,2646,21636035,1859,2636988,0,1089,2,18332,10583,6316
9638,20750536,4311571,85819,78233,192150,354998,4718601,1734,5726,9416,25662,2777316,38749,12017,456047,5231,21721881,1442,3289168,0,4223,15,22283,11861,2095
9639,21153739,4663168,89439,93482,192104,438582,4495999,2295,8677,13103,52411,2493117,138384,44687,8365907,8085,9112207,1710,6909885,0,11832,4,23640,4578,1060
9640,34900226,3353087,76590,116055,262557,415923,5944636,5426,13592,23169,73178,2773530,80879,33473,9168692,3602,9760087,2019,2197662,0,874,3,19554,12184,5763
9641,63511778,428896,9331,41156,173425,301623,22096596,4686,25565,19145,87540,2157722,223522,53020,5324891,14621,6197114,2744,2975891,0,3748,4,16393,3784,867
9642,48121133,702649,16731,18703,85358,96358,25054882,559,3943,15431,50871,1855330,49571,35428,6714802,7580,7298063,264,2811705,0,86,0,23697,5318,1460
9643,22005513,4954321,90890,84196,161508,363546,5157203,1097,6357,11815,34758,1302208,34634,49024,6008172,8706,6547985,3515,5118556,0,7976,0,10841,3532,923
9644,24441615,5257640,93397,83959,208065,432499,4897249,2363,10302,16324,62501,2226867,93804,64038,5401810,6702,11765841,1947,2762353,1,1240,2,12853,11854,6684
9645,20162517,3178166,65497,126059,295381,337956,5427614,989,4126,16216,45319,2635461,89186,3446,338635,1950,24637228,2294,2705915,1,1023,0,23813,9253,2286
9646,17067913,3525266,66549,62405,144495,340108,5331009,1089,4224,4881,12188,2653886,18835,28976,1325008,11098,17442925,1956,2665598,0,1350,6,23741,5077,1314
9647,21529408,4548724,79495,92999,284845,487803,5163098,3439,12986,17101,93990,2445636,364040,73312,8280754,11071,8911223,1806,2092001,0,856,4,11289,3582,1077
9648,34668941,329538,7882,16871,62246,74319,20124008,258,1813,22554,61572,2707081,40734,63889,7119193,11703,7697347,1162,2507040,1,912,29,17755,14807,4297
9649,51699627,284051,2668,21664,47258,77913,23814573,178,2954,22004,73621,2701445,98923,53910,7861457,7566,8521326,3017,5016838,0,6611,4,28075,8501,2566
9650,44373420,2861065,71140,50404,194248,385542,5196320,1341,7010,22697,83848,2212164,157685,65934,7083910,11706,7634700,238,2763222,0,38,0,8804,1964,663
9651,31160049,5416935,94986,142425,327020,495587,5076462,2171,24475,19327,73472,2718988,100167,66784,6774385,12018,7503298,2098,2617941,0,1355,0,5848,3156,3360
9652,23257884,4886628,90385,82338,187774,359203,4533529,1135,8256,13495,30597,2686195,55752,18513,1583936,5306,19094310,3418,3001461,2,2900,2,20346,7751,1454
9653,25982532,5533807,95832,71937,165224,346101,5525332,1046,4215,5509,8984,3024787,9048,1606,301710,973,24169354,1275,2706764,2,990,3,17714,13225,2479
9654,22556010,4872168,82627,85816,175219,547840,5558983,5292,15861,18249,82356,2572882,149637,64826,5848044,13772,8119109,1797,2610758,10,1210,3,20929,5576,1608
9655,21167868,4202627,73917,81195,195242,338136,5474652,1020,2678,21083,65749,2708423,61539,65188,7358629,13477,8002313,2163,2164879,10,833,7,25590,19102,6421
9656,49983284,356039,6685,35051,151211,212464,4271827,2000,22434,28243,100074,2608564,188298,66073,6880323,14376,8016146,4406,4723472,0,9148,1,27120,6217,1463
9657,58559621,321828,4457,24189,62687,104319,23069661,251,4723,28816,64479,8170086,285333,51860,8284271,6879,8747779,221,2627244,0,69,0,4474,2073,778
9658,25778644,3908986,85606,74463,218194,179307,18754607,701,6644,24424,76032,2614257,89436,58367,6490462,8637,7098269,2000,2411366,2,2045,4,3767,8402,4024
9659,22181790,4606487,82601,86924,191684,309018,4912546,927,3099,25790,71285,4429954,120035,15232,930388,6183,17319779,1845,2289532,2,1597,8,20139,4969,1906
9660,53283412,4425517,109871,183101,373952,585723,12465718,12183,20692,4546,16166,2889962,51286,2732,285615,2066,20329955,1243,2894176,6,1143,3,26521,7083,2126
9661,32464606,5684813,124696,101121,211911,466709,8777327,4882,9214,13279,36321,2971946,67090,52226,4497513,12044,11823623,1283,2839144,2,1110,1,18696,11242,1933
9662,19934616,4135752,82058,91194,219979,354899,5233864,1256,6467,19337,81675,2680418,150114,46528,8217846,7204,8776267,2017,2447310,8,1610,2,18799,7075,3014
9663,32761470,3545091,74113,101655,251888,337574,20775606,8345,16940,22370,70631,2491961,82060,48608,7282566,10608,7924343,3165,4296846,2,7255,5,15016,10787,3532
9664,61322277,574952,10271,34898,69657,59488,26430551,25,450,22578,71805,2679889,74493,85834,5719305,8564,12822088,327,2856397,0,1030,3,20719,9033,1641
9665,56269037,762112,25369,60621,217701,479429,5846355,2562,30359,24430,84073,2435486,195706,112597,6392014,12386,10770752,211,2598878,0,181,1,3344,215,391
9666,22770054,4980014,98730,85926,215785,367126,5720451,1204,5584,25365,73187,3392323,103708,61195,7145076,11612,7745983,3007,2547684,4,1107,1,10404,9755,3623
9667,20869208,4554513,74564,75483,152959,350371,5535159,1170,2883,7654,20099,3919641,43213,41812,2360795,5391,18279515,1784,2422367,1,1311,5,19079,6824,2295
9668,22964357,4768708,77269,100260,237086,439055,4838242,3429,11393,4947,12410,2435300,19708,3231,337150,1913,24573897,3176,2547082,0,3370,3,21232,14174,2986
9669,26830390,4796250,81160,127045,217283,417000,5657031,1757,6150,18151,76880,2246317,203607,47247,5316571,10241,12450699,1411,2758819,0,1697,0,27334,12685,9052
9670,20080845,3927501,66840,88454,186379,527431,6083986,7476,19121,33957,105442,2978639,129502,67479,6881231,12869,7765180,1716,2444702,0,1119,3,27072,5113,3559
9671,44428880,1416278,29187,70605,124119,140938,23371611,2372,3871,21775,67650,2751845,62202,60115,7411702,12039,8033801,942,1831279,0,631,1,32698,9968,2455
9672,58091110,298108,2695,23749,50619,102316,22262576,413,4237,25172,74504,2432919,161672,50209,6895328,6939,7374657,5686,2402809,0,2782,1,12687,5962,1658
9673,41328115,2613639,62348,50084,174442,449121,5674952,2348,9498,16592,63806,2141969,70326,95931,6124730,22799,6709544,34,2471664,0,3,1,5579,2106,723
9674,30295780,5190188,105503,181849,469550,381543,5664341,1238,5204,15724,39051,4810857,76067,49373,6915309,6911,8124802,1397,2442247,0,908,3,17375,11968,6255
9675,25491931,5538878,92319,92751,169070,489703,5232239,3249,23277,10911,30532,2888604,51823,26979,1299477,4025,19475635,2304,2773499,0,1759,1,17565,5172,1484
9676,23211193,4871453,92596,68923,204448,536881,5894046,2460,9958,18689,71473,2697547,157011,3238,344676,2119,25080505,1138,1253399,0,637,0,20996,11161,2258
9677,15213599,3090051,71783,97374,236224,293495,4412313,865,3107,22752,74735,2720279,116072,63994,6312164,14060,9632095,1171,2847522,1,1117,4,21880,11030,5506
9678,55691629,1198740,20827,60616,103685,417236,7220284,6494,18531,24100,64575,2819502,46900,69653,7668254,12486,8303266,1989,2583331,0,1574,2,17248,2530,943
9679,63357316,404461,7402,45473,161177,97837,20343428,907,2166,22914,68931,2842045,57354,69086,6527135,12856,7171685,2583,2998141,0,1716,2,23423,6458,1334
